CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202204415748,1,1,1XNBD162*N1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2022,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,16.000,,2,,
202204416076,1,1,3E1AKS23*JS******,2023-07-21 02:47:50,1,6,TRAILER,11798,BULK TANK INTERNATIONAL S DE RL DE CV,6975,BULK,18546,DOT/TC-406,2018,,AL,12,MEXICO,GUANAJUATO,SAN JOSE ITURBIDE,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Trailer Length: 40 - 49 feet,2,,
202204420368,1,1,1JJV532D*DL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204420958,1,1,1JJV532D*NL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204420974,1,1,4C9C5D32*MS071***,2023-07-21 02:47:50,0,6,TRAILER,1250,"CORAS TRAILER MANUFACTURING, INC.",679,"CORAS WELDING SHOP, INC.",3797,Coras Welding,2021,,,6,UNITED STATES (USA),ILLINOIS,STREATOR,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,5,Fifth Wheel,23.000,,2,,
202204421052,1,1,48X6F372*K1******,2023-07-21 02:47:50,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2019,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,,,61,Trailer,,,,,45,Dolly,,,37.000,Tumer ARx43,2,,
202204425189,1,1,1E9US282*KS589***,2023-07-21 02:47:50,1,6,TRAILER,19078,"EDGEWOOD WELDING & FABRICATION, INC.",9996,"EDGEWOOD WELDING & FABRICATION, INC.",25849,"Edgewood Welding & Fabrication, Inc.",2019,,,6,UNITED STATES (USA),PENNSYLVANIA,SOMERSET,,,,,61,Trailer,,,,,16,Utility Trailer,2,Pintle Hitch/Hook,28.000,Utility Pintle Hook Connection,2,,
202204425894,1,1,LJRC5426*61******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2006,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202204427308,2,1,53BATEA2*MB******,2023-07-21 02:47:50,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,26090,Impact,2021,,,6,UNITED STATES (USA),INDIANA,BRISTOL,,,,,61,Trailer,,,,,5,Enclosed Trailer,,,,Type of Trailer: Tag,2,,
202204427755,2,1,1UYVS253*GU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204430371,1,1,5JWDD142*NN******,2023-07-21 02:47:50,0,6,TRAILER,9916,NOVAE LLC,2158,H & H TRAILERS,5933,H & H Trailers,2022,,,6,UNITED STATES (USA),IOWA,CLARINDA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,14.000,Dumpbox,2,,
202204430405,2,1,1GRAM962*NH******,2023-07-21 02:47:50,1,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202204431545,1,1,1TTE5320*71******,2023-07-21 02:47:50,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2007,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,,,61,Trailer,,,,,61,Drop Deck Trailer,6,Kingpin,53.000,,2,,
202204432923,2,1,13N14820*L1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2020,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202204437943,2,1,1UYVS253*9M******,2023-07-21 02:47:50,1,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204440884,1,1,1UYVS253*DU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204441595,3,1,1XNBU101*M1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2021,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,10.000,,1,,
202204442062,1,1,1CD2L322*LA******,2023-07-21 02:47:50,0,6,TRAILER,1622,"CLARK TRAILER SERVICE, INC.",1676,CLARK TRAILER SERVICE,5086,CLARK TRAILER SERVICE,2020,,,6,UNITED STATES (USA),ALABAMA,ANDALUSIA,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,32.000,Unit Line-Semi Trailer w/ weld-in stationary kingpin connector,2,,
202204442483,2,1,3H3V532C*LT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204446535,2,1,1JJV532D*DL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204446536,2,1,4HXBL141*KC******,2023-07-21 02:47:50,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2019,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,17,Landscape Trailer,14,Bumper Pull,14.000,,1,,
202204452629,2,1,5HTSN412*W7******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",1998,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,41.000,Al Pneumatic,2,,
202204455163,2,1,5MAMA422*FC******,2023-07-21 02:47:50,1,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2015,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,101,Other,,,42.000,Moving Floor Trailer,2,,
202204457578,1,1,3H3V532S*PS******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2023,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Material: Steel,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204457578,2,1,1UYVS253*8M******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204461333,1,1,1JJV532D*HL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204461483,1,1,5HTSA422*P7******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2023,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,AL 306/406,2,,
202204463203,2,1,1TDH4002*JB******,2023-07-21 02:47:50,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2018,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
202204464841,2,1,1GRAA962*7W******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204468827,1,1,4P5FS322*J1******,2023-07-21 02:47:50,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2018,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,57,Flat Deck Trailer,30,Other,32.000,Variable HITCH based on Size/Type of Trailer,2,,
202204471780,2,1,1JJV532D*HL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204471878,2,1,4X4FSAN2*FJ******,2023-07-21 02:47:50,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2425,Sandpiper Towables,2015,,,6,UNITED STATES (USA),INDIANA,GOSHEN,,,,Manufacturing Plant Address: 2012 Century Dr.,61,Trailer,,,,,26,Fifth Wheel,,,37.000,,2,,
202204471935,2,1,4U3J0532*JL******,2023-07-21 02:47:50,0,6,TRAILER,9213,"BULL MOOSE HEAVY HAUL, INC",6869,X-L SPECIALIZED TRAILERS INC,18367,X-L SPECIALIZED TRAILERS INC,2018,,,6,UNITED STATES (USA),IOWA,MANCHESTER,,,,,61,Trailer,,,,,,,,,53.000,"Front-loading Detachable/Non-Rigid Neck (MFG, MDE, HDG, HDE, Folding Goose Neck)",2,,
202204473232,1,1,5V8VC532*HM******,2023-07-21 02:47:50,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2017,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
202204474517,1,1,5WFBU121*ND******,2023-07-21 02:47:50,0,6,TRAILER,11136,ALCOM HOLDING COMPANY LLC,1296,ALCOM LLC,4626,Alcom LLC,2022,,,6,UNITED STATES (USA),FLORIDA,DELAND,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,12.000,,1,,
202204478462,2,1,1UYVS253*5U******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204478759,1,1,1TTF5320*62******,2023-07-21 02:47:50,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),KENTUCKY,MOUNT STERLING,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Platform,2,,
202204478959,1,1,5JLSN201*75******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TEXAS,RHOME,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,20.000,Al Pneumatic,1,,
202204478959,1,2,5JLSN192*75******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TEXAS,RHOME,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,19.000,Al Pneumatic,2,,
202204478991,2,1,1GRAA062*HB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204482106,2,1,1PT014AH*W9******,2023-07-21 02:47:50,0,6,TRAILER,3233,TRAILMOBILE (PULLMAN INCORPORATED),6072,TRAILMOBILE,15904,Trailmobile Trailer,1998,Optimum,,6,UNITED STATES (USA),ILLINOIS,CHARLESTON,,,,,61,Trailer,,,,,142,Wedge Trailer,,,,Over 45ft,,3,Tandem
202204484093,3,1,1E1D2Y28*6R******,2023-07-21 02:47:50,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2006,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,4,Dump Trailer/Dumping Trailer,,,48.000,Aluminum Body - Aluminum Frame,2,,
202204485884,1,1,4YMKK162*61******,2023-07-21 02:47:50,1,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,21268,Kit Trailer,2006,,,6,UNITED STATES (USA),GEORGIA,LAVONIA,,,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,16.000,,2,,
202204486563,1,1,1A9ASD11*JF896***,2023-07-21 02:47:50,0,6,TRAILER,7267,"AMERICAN CARRIER EQUIPMENT TRAILER SALES, LLC",1518,ACE,4910,Ace,2018,,,6,UNITED STATES (USA),CALIFORNIA,FRESNO,,,,Trailer Length: 0-20ft,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,,Bottom Dump,1,,
202204486563,1,2,1A9AFD22*JF896***,2023-07-21 02:47:50,0,6,TRAILER,7267,"AMERICAN CARRIER EQUIPMENT TRAILER SALES, LLC",1518,ACE,4910,Ace,2018,,,6,UNITED STATES (USA),CALIFORNIA,FRESNO,,,,Trailer Length: 20-30ft,61,Trailer,,,,,,,,,,Full/Pull Trailer,2,,
202204486742,2,1,5JW1U182*L1******,2023-07-21 02:47:50,0,6,TRAILER,9916,NOVAE LLC,2410,SURE-TRAC,6193,Sure-Trac Trailers,2020,,,6,UNITED STATES (USA),INDIANA,MARKLE,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,18.000,Open Body,2,,
202204488864,2,1,4ZEGD162*D1******,2023-07-21 02:47:50,0,6,TRAILER,3684,LOAD TRAIL LLC,2111,LOAD TRAIL,5874,Load Trail,2013,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,16.000,,2,,
202204491047,1,1,5HNGN262*C1******,2023-07-21 02:47:50,1,6,TRAILER,1183,"A-1 CUSTOM TRAILER MFG., INC.",610,A-1 CUSTOM TRAILER AKA TOW MASTER,3709,A-1 Custom Trailer aka Tow Master,2012,,,6,UNITED STATES (USA),TEXAS,SULPHUR SPRINGS,,,,,,,,,,,52,Goose Trailer,,,26.000,Body Type: Neck,2,,
202204491441,2,1,3H3V532C*LR******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204492937,1,1,53FBE121*NF******,2023-07-21 02:47:50,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,12.000,Enclosed - General Cargo,1,,
202204493020,1,1,1UYFS248*XA******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1999,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202204493301,2,1,5DN14452*1B******,2023-07-21 02:47:50,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2001,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,45.000,Transfer (Express Floor),2,,
202204495330,1,1,1GRAP062*JD******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202204495650,2,1,1KKVA432*LL******,2023-07-21 02:47:50,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY,5803,Dry Freight Trailer,2020,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,61,Trailer,,,,,36,Van Trailer,,,43.000,,2,,
202204496086,2,1,1JJV532D*FL******,2023-07-21 02:47:50,1,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204497339,2,1,1DAHFC72*MC******,2023-07-21 02:47:50,0,6,TRAILER,1273,"TRAIL-EZE, INC",700,DAKOTA MANUFACTURING CO. / TRAIL-EZE,3898,Hydraulic Trail,2021,,,6,UNITED STATES (USA),SOUTH DAKOTA,CORSICA,,,,,61,Trailer,,,,,88,Flatbed - Single Drop,,,48.000,Flat Bed Trailer Type,2,,
202204499398,1,1,5WSAWA32*YN******,2023-07-21 02:47:50,0,6,TRAILER,10142,WALKER STAINLESS EQUIPMENT CO,6978,WALKER,18560,DOT/TC-406,2000,,,6,UNITED STATES (USA),WISCONSIN,NEW LISBON,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Trailer Material: Aluminum,3,,
202204499442,2,1,3H3V532C*HT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204500664,1,1,1JJV532W*8L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204501938,3,1,4HXSU162*YC******,2023-07-21 02:47:50,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2000,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,,2,,
202204503130,1,1,3H3V532S*NS******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Material: Steel,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204503448,1,1,3B96T424*CE022***,2023-07-21 02:47:50,0,6,TRAILER,14474,BIG LOWBOY S DE RL DE CV,1069,BIG LOW BOY,5624,BIG LOW BOY,2012,,,12,MEXICO,,ESCOBEDO,Big Lowboy S. DE R.L. DE C.V. (BIG LOW BOY),,,With Air Suspension,61,Trailer,,,,,15,Tank Trailer,6,Kingpin,42.000,,2,,
202204503707,1,1,48X1F322*71******,2023-07-21 02:47:50,0,6,TRAILER,10839,"TRAVIS BODY & TRAILER, INC.",3520,"TRAVIS BODY & TRAILER, INC.",7868,"TRAVIS BODY & TRAILER, INC.",2007,,,6,UNITED STATES (USA),TEXAS,HOUSTON,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,32.000,Tumer ARx43,2,,
202204504809,2,1,4YMBU081*MG******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
202204506387,1,1,1DW1A532*LS******,2023-07-21 02:47:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2020,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204506397,1,1,1JJV532D*KL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204506580,3,1,1JJV532W*5L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204510985,1,1,57CKD482*JS******,2023-07-21 02:47:50,0,6,TRAILER,15925,"MAURER MANUFACTURING, L.L.C.",2060,LAKES ENTERPRISES,5814,Lakes Enterprises,2018,,,6,UNITED STATES (USA),IOWA,SPENCER,,,,"Number of axles:  Head Transport single rear axle 20'. 24', 28', 32' & 38' = 2 Axles  Head Transport Tandem rear axle 32', 38' & 42' = 3 Axles  Steel grain: 24' = 1 axle, 28' - 42' = 2 axle  Alum grain: 22' = 1 axle, 28' - 42' = 2 axles, 45' and 48' = 3 axles  Crushed Car Carrier 48' = 2 Axles  Crushed Car Carrier 50' = 3 Axles  Gondola Trailer = 2 Axles  Small Trailers = 2 Axles",61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,"Trailer Type: King Pin Hitch Trailer (Fert. Tndr, Dropdeck, Grain, Crushed Car, Gondola)",2,,
202204511126,1,1,1TKJ0482*CM******,2023-07-21 02:47:50,1,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2012,,,6,UNITED STATES (USA),SOUTH DAKOTA,MITCHELL,,,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,48.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",2,,
202204513905,2,1,1TKH0584*LM******,2023-07-21 02:47:50,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2020,,,6,UNITED STATES (USA),SOUTH DAKOTA,MITCHELL,,,,Configuration: Position not used at this time.,61,Trailer,,,,,111,Special Design Trailer,,,58.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",4,,
202204515019,1,1,16VAE101*H1******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2017,,,6,UNITED STATES (USA),TEXAS,ODESSA,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,5,Enclosed Trailer,,,10.000,Single Axle Trailer,1,,
